person_id,name,gender,age,id_card,insurance_type,region,register_date,status,name_mask,id_card_mask,person_id_mask
P202302959,罗文博,男,70,410105195406194752,城镇职工,洛阳市,2020-04-14,在保,罗**,4101****4752,P2023****9
P202301995,魏鹏,男,56,410103196811205824,灵活就业,安阳市,2021-03-27,在保,魏*,4101****5824,P2023****5
P202300107,罗宇航,男,83,410702194106241344,城镇职工,漯河市,2021-08-27,在保,罗**,4107****1344,P2023****7
P202304400,贾玲,女,66,410302195809099520,城镇职工,新乡市,2020-10-28,在保,贾*,4103****9520,P2023****0
P202302377,阎俊杰,男,43,410702198102225792,城乡居民,漯河市,2020-11-23,在保,阎**,4107****5792,P2023****7
P202301343,袁嘉伟,男,57,410502196702067712,城乡居民,洛阳市,2022-09-28,在保,袁**,4105****7712,P2023****3
P202300321,贾诗涵,女,51,410202197308092416,城乡居民,新乡市,2020-10-05,在保,贾**,4102****2416,P2023****1
P202301620,程伟,男,70,410106195403222976,城镇职工,南阳市,2020-11-27,停保,程*,4101****2976,P2023****0
P202303714,曾辉,男,11,410502201307178240,城镇职工,商丘市,2024-02-17,在保,曾*,4105****8240,P2023****4
P202302061,胡桂英,女,65,410402195901189632,城乡居民,平顶山市,2020-06-10,停保,胡**,4104****9632,P2023****1
P202302220,曹鹏,男,45,410702197903034496,城乡居民,郑州市,2020-04-13,在保,曹*,4107****4496,P2023****0
P202301674,刘建国,男,33,410502199102085504,灵活就业,洛阳市,2021-11-25,在保,刘**,4105****5504,P2023****4
P202300261,马欣怡,女,33,410402199110262464,城乡居民,南阳市,2021-07-28,在保,马**,4104****2464,P2023****1
P202304462,邓晓红,女,83,410702194107088192,城镇职工,焦作市,2020-03-02,在保,邓**,4107****8192,P2023****2
P202302040,萧飞,男,18,410502200609204864,城乡居民,南阳市,2021-12-22,在保,萧*,4105****4864,P2023****0
P202300902,周超,男,42,410105198203132096,城乡居民,新乡市,2024-01-25,在保,周*,4101****2096,P2023****2
P202303745,梁娜,女,32,410502199202197056,灵活就业,平顶山市,2021-03-09,在保,梁*,4105****7056,P2023****5
P202302027,何静,女,82,410702194203238336,城镇职工,开封市,2024-02-12,退保,何*,4107****8336,P2023****7
P202304235,郑伟,男,21,410402200305075648,城镇职工,新乡市,2021-08-13,退保,郑*,4104****5648,P2023****5
P202301918,程建国,男,38,410402198610033728,灵活就业,焦作市,2023-04-26,在保,程**,4104****3728,P2023****8
P202301829,魏永强,男,48,410103197603190336,城镇职工,焦作市,2023-12-13,在保,魏**,4101****0336,P2023****9
P202301574,周芳,女,25,410502199908227712,城镇职工,驻马店市,2023-01-13,在保,周*,4105****7712,P2023****4
P202304439,于佳慧,女,43,410102198111067968,城乡居民,南阳市,2023-10-27,停保,于**,4101****7968,P2023****9
P202304209,梁雪,女,34,410302199008073280,城镇职工,信阳市,2023-02-21,在保,梁*,4103****3280,P2023****9
P202300225,蔡欣怡,女,41,未知,城乡居民,信阳市,2021-12-09,在保,蔡**,未知,P2023****5
P202300724,刘玲,女,63,410302196104207616,灵活就业,许昌市,2023-03-30,在保,刘*,4103****7616,P2023****4
P202304531,王芳,女,53,410302197109229312,城镇职工,洛阳市,2020-11-22,在保,王*,4103****9312,P2023****1
P202301142,高艳,女,74,410302195009268096,城乡居民,洛阳市,2023-04-07,在保,高*,4103****8096,P2023****2
P202302763,贾天宇,男,66,410106195806016704,城乡居民,驻马店市,2020-07-11,在保,贾**,4101****6704,P2023****3
P202300847,萧波,男,55,410302196910201024,城乡居民,商丘市,2023-10-15,在保,萧*,4103****1024,P2023****7
P202302552,薛淑珍,女,16,410106200803269696,灵活就业,开封市,2020-09-19,在保,薛**,4101****9696,P2023****2
P202302929,韩雨彤,女,78,410702194603127936,城乡居民,商丘市,2021-01-15,停保,韩**,4107****7936,P2023****9
P202300118,宋浩然,男,28,410702199601098816,城镇职工,开封市,2023-01-11,在保,宋**,4107****8816,P2023****8
P202300646,杨芳,女,45,410103197912216064,城镇职工,南阳市,2023-11-21,在保,杨*,4101****6064,P2023****6
P202300004,赵玉兰,女,77,410702194705260416,城乡居民,驻马店市,2020-09-12,退保,赵**,4107****0416,P2023****4
P202304171,袁婷,女,22,410502200209046016,城镇职工,郑州市,2022-06-06,在保,袁*,4105****6016,P2023****1
P202300468,徐波,男,63,410102196102271488,灵活就业,漯河市,2023-05-14,在保,徐*,4101****1488,P2023****8
P202300006,杨语嫣,女,45,410103197907094656,城镇职工,开封市,2022-01-28,在保,杨**,4101****4656,P2023****6
P202300920,王丽,女,53,410102197102037952,城乡居民,驻马店市,2022-05-03,在保,王*,4101****7952,P2023****0
P202302596,袁语嫣,女,9,410103201503214208,城乡居民,许昌市,2021-08-21,在保,袁**,4101****4208,P2023****6
P202301064,傅波,男,18,410302200601269568,城镇职工,南阳市,2020-09-20,停保,傅*,4103****9568,P2023****4
P202302591,朱慧,女,72,410102195208231680,城镇职工,洛阳市,2021-07-14,在保,朱*,4101****1680,P2023****1
P202300243,蒋慧,女,59,410502196509140096,城镇职工,驻马店市,2024-01-19,在保,蒋*,4105****0096,P2023****3
P202301161,黄芳,女,5,410102201905096000,城乡居民,安阳市,2020-06-22,在保,黄*,4101****6000,P2023****1
P202302871,蔡玲,女,38,410702198605135232,城镇职工,南阳市,2024-03-10,在保,蔡*,4107****5232,P2023****1
P202303736,周桂英,女,47,410104197704040768,城镇职工,安阳市,2020-08-11,在保,周**,4101****0768,P2023****6
P202302398,张玉兰,女,31,410302199305177728,城镇职工,许昌市,2022-12-27,在保,张**,4103****7728,P2023****8
P202303518,卢文彬,男,57,410102196704158272,城镇职工,安阳市,2023-02-08,停保,卢**,4101****8272,P2023****8
P202303422,郭淑珍,女,48,410104197605083072,城乡居民,焦作市,2021-05-29,在保,郭**,4101****3072,P2023****2
P202302564,朱秀英,女,54,410102197005016000,城镇职工,安阳市,2021-05-14,在保,朱**,4101****6000,P2023****4
P202301606,贾桂英,女,32,410402199207141248,城乡居民,许昌市,2023-04-18,在保,贾**,4104****1248,P2023****6
P202304878,彭玲,女,57,410104196705121280,城乡居民,鹤壁市,2024-03-30,在保,彭*,4101****1280,P2023****8
P202302325,宋萍,女,49,410103197510051840,灵活就业,信阳市,2020-06-04,在保,宋*,4101****1840,P2023****5
P202302710,丁萍,女,78,410302194607254656,城镇职工,安阳市,2020-03-24,在保,丁*,4103****4656,P2023****0
P202304443,曾桂英,女,59,410402196503116224,城镇职工,焦作市,2020-03-14,在保,曾**,4104****6224,P2023****3
P202301313,周建国,男,75,410105194904086016,城镇职工,信阳市,2022-08-08,在保,周**,4101****6016,P2023****3
P202303449,郭斌,男,43,410106198105198976,城乡居民,郑州市,2022-04-07,在保,郭*,4101****8976,P2023****9
P202303813,冯晨曦,男,34,410702199009158016,城乡居民,商丘市,2022-12-13,在保,冯**,4107****8016,P2023****3
P202304703,朱浩然,男,61,410302196310219264,城乡居民,郑州市,2024-04-07,停保,朱**,4103****9264,P2023****3
P202302363,袁晓红,女,22,410106200204150528,城乡居民,许昌市,2022-02-07,在保,袁**,4101****0528,P2023****3
P202301976,孙佳慧,女,43,410202198105280512,城乡居民,驻马店市,2020-10-09,在保,孙**,4102****0512,P2023****6
P202303515,韩萍,女,57,410702196711099968,城镇职工,许昌市,2020-06-09,在保,韩*,4107****9968,P2023****5
P202301762,卢丽,女,63,410105196106027136,城乡居民,漯河市,2020-03-02,在保,卢*,4101****7136,P2023****2
P202302740,彭诗涵,女,65,410106195901188608,城乡居民,漯河市,2023-02-14,在保,彭**,4101****8608,P2023****0
P202304707,郑浩,男,75,410702194910065280,灵活就业,洛阳市,2020-01-17,在保,郑*,4107****5280,P2023****7
P202302473,周志强,男,35,410402198904079616,城镇职工,南阳市,2024-01-26,在保,周**,4104****9616,P2023****3
P202304008,曾海涛,男,38,410105198601124096,城镇职工,信阳市,2023-02-11,在保,曾**,4101****4096,P2023****8
P202301494,李思琪,女,53,410302197109030400,城乡,周口市,2020-03-14,在保,李**,4103****0400,P2023****4
P202304207,萧军,男,58,410104196605252352,城乡居民,南阳市,2022-05-16,在保,萧*,4101****2352,P2023****7
P202302159,曹秀英,女,73,410402195112139520,城乡居民,周口市,2022-03-25,在保,曹**,4104****9520,P2023****9
P202301170,何语嫣,女,65,410105195911061504,城乡居民,商丘市,2020-04-11,在保,何**,4101****1504,P2023****0
P202304562,李斌,男,80,410104194408149312,城镇职工,新乡市,2021-09-27,在保,李*,4101****9312,P2023****2
P202300233,董文博,男,50,410502197412271936,城镇职工,安阳市,2022-02-11,在保,董**,4105****1936,P2023****3
P202300067,李慧,女,48,410104197608073664,灵活就业,焦作市,2021-07-26,停保,李*,4101****3664,P2023****7
P202301604,林佳慧,女,35,410106198911112128,灵活就业,信阳市,2020-10-31,在保,林**,4101****2128,P2023****4
P202303284,苏文博,男,65,410502195903111424,城乡居民,开封市,2023-09-19,在保,苏**,4105****1424,P2023****4
P202303597,孙文博,男,32,410702199212230464,城乡居民,开封市,2021-02-28,在保,孙**,4107****0464,P2023****7
P202300126,陈秀英,女,89,410103193507047616,城乡居民,平顶山市,2023-01-01,在保,陈**,4101****7616,P2023****6
P202301297,邓慧,女,66,410103195807099072,灵活就业,洛阳市,2024-01-05,在保,邓*,4101****9072,P2023****7
P202301977,徐芳,女,70,410502195404203008,城镇职工,开封市,2023-07-04,停保,徐*,4105****3008,P2023****7
P202304563,叶思琪,女,33,410104199107227008,城镇职工,郑州市,2021-10-17,退保,叶**,4101****7008,P2023****3
P202304527,胡婷,女,25,410502199909052032,城镇职工,漯河市,2020-03-29,在保,胡*,4105****2032,P2023****7
P202302076,杨浩,男,44,410104198011261376,城乡居民,郑州市,2022-02-03,在保,杨*,4101****1376,P2023****6
P202303087,叶紫薇,女,48,410103197601242240,城镇职工,开封市,2022-09-21,在保,叶**,4101****2240,P2023****7
P202304871,宋建国,男,95,410502192908134144,城镇职工,安阳市,2020-01-15,在保,宋**,4105****4144,P2023****1
P202303346,贾波,男,79,410103194507183872,灵活就业,洛阳市,2021-09-20,在保,贾*,4101****3872,P2023****6
P202304510,刘敏,女,48,410104197605150848,城镇职工,平顶山市,2022-06-15,在保,刘*,4101****0848,P2023****0
P202302798,周秀英,女,17,410103200701169344,城镇职工,信阳市,2020-08-21,在保,周**,4101****9344,P2023****8
P202300919,赵海涛,男,41,410202198303097664,城乡居民,漯河市,2024-03-12,在保,赵**,4102****7664,P2023****9
P202301647,朱波,男,46,410105197808169728,城镇职工,南阳市,2020-04-10,在保,朱*,4101****9728,P2023****7
P202300365,周紫薇,女,62,410702196201061952,灵活就业,鹤壁市,2020-04-28,在保,周**,4107****1952,P2023****5
P202303288,朱子轩,男,46,410102197804284416,城镇职工,驻马店市,2022-06-12,退保,朱**,4101****4416,P2023****8
P202302126,罗思琪,女,59,410106196509127040,城乡居民,鹤壁市,2023-03-15,在保,罗**,4101****7040,P2023****6
P202304124,曾雨彤,女,53,410702197103283840,城乡居民,平顶山市,2023-08-07,停保,曾**,4107****3840,P2023****4
P202300526,傅子轩,男,17,410103200711193664,城乡居民,许昌市,2023-09-24,在保,傅**,4101****3664,P2023****6
P202300056,曹明,男,66,410402195801133440,城镇职工,许昌市,2020-12-04,在保,曹*,4104****3440,P2023****6
P202300639,张飞,男,26,410102199807042176,城镇职工,信阳市,2023-10-20,停保,张*,4101****2176,P2023****9
P202300303,周淑珍,女,63,410702196107125568,灵活就业,平顶山市,2022-08-22,退保,周**,4107****5568,P2023****3
P202302767,蒋超,男,49,410102197509125056,城镇职工,驻马店市,2021-01-29,在保,蒋*,4101****5056,P2023****7
P202301277,韩建国,男,91,410103193306217664,灵活就业,南阳市,2022-03-31,在保,韩**,4101****7664,P2023****7
P202302056,赵娟,女,35,410102198910151296,城镇职工,许昌市,2023-01-01,在保,赵*,4101****1296,P2023****6
P202303645,周勇,男,35,410103198908214720,城乡居民,南阳市,2021-11-18,停保,周*,4101****4720,P2023****5
P202304144,蒋玉兰,女,55,410102196906066368,灵活就业,未知,2023-02-25,在保,蒋**,4101****6368,P2023****4
P202302879,阎艳,女,55,410105196901206016,城乡居民,平顶山市,2020-03-07,在保,阎*,4101****6016,P2023****9
P202304203,韩宇航,男,32,410202199209284928,城乡居民,郑州市,2021-02-27,在保,韩**,4102****4928,P2023****3
P202302287,韩佳慧,女,30,410402196009217728,城镇职工,信阳市,2023-09-23,在保,韩**,4104****7728,P2023****7
P202302262,王涛,男,57,未知,城镇职工,许昌市,2020-07-21,在保,王*,未知,P2023****2
P202302297,蔡海涛,男,57,410302196708027520,城乡居民,驻马店市,2023-05-04,停保,蔡**,4103****7520,P2023****7
P202301754,林秀兰,女,17,410502200705265600,城乡居民,开封市,2020-09-16,停保,林**,4105****5600,P2023****4
P202301969,王晨曦,男,46,410402197806125312,城乡居民,洛阳市,2021-06-07,在保,王**,4104****5312,P2023****9
P202304396,曾飞,男,25,410105199901202496,城镇职工,新乡市,2024-01-27,在保,曾*,4101****2496,P2023****6
P202303118,蒋思琪,女,36,410106198812164224,城乡居民,驻马店市,2023-10-02,在保,蒋**,4101****4224,P2023****8
P202302394,卢辉,男,38,410502198611278976,城镇职工,漯河市,2020-01-13,在保,卢*,4105****8976,P2023****4
P202300524,谢佳慧,女,60,410702196405170432,城乡居民,鹤壁市,2021-09-14,在保,谢**,4107****0432,P2023****4
P202303901,吕文彬,男,39,410102198503100416,城镇职工,焦作市,2020-05-11,在保,吕**,4101****0416,P2023****1
P202303123,胡军,男,58,410202196607093248,城镇职工,开封市,2024-04-14,在保,胡*,4102****3248,P2023****3
P202304157,宋强,男,59,410103196512249152,城乡居民,焦作市,2022-02-10,退保,宋*,4101****9152,P2023****7
P202301970,李雨彤,女,70,410102195408040960,城乡居民,鹤壁市,2020-11-27,在保,李**,4101****0960,P2023****0
P202300672,未知,男,12,410102201205070656,城镇职工,鹤壁市,2021-04-20,在保,未知,4101****0656,P2023****2
P202304189,吴嘉伟,男,42,410302198202284288,城镇职工,周口市,2021-08-16,在保,吴**,4103****4288,P2023****9
P202300667,宋明,男,45,410402197912255936,城乡居民,平顶山市,2024-03-05,在保,宋*,4104****5936,P2023****7
P202304383,傅志强,男,37,410502198706238784,城乡居民,郑州市,2024-04-22,在保,傅**,4105****8784,P2023****3
P202301888,叶雪,女,57,410502196706276480,城镇职工,焦作市,2021-06-26,停保,叶*,4105****6480,P2023****8
P202303267,蒋晓红,女,34,410202199006105600,城镇职工,鹤壁市,2023-03-22,在保,蒋**,4102****5600,P2023****7
P202300281,郭明,男,52,410104197208197632,城乡居民,驻马店市,2022-11-12,在保,郭*,4101****7632,P2023****1
P202301720,杨美琳,女,42,410104198209263744,城乡居民,南阳市,2023-07-28,退保,杨**,4101****3744,P2023****0
P202302948,冯凤英,女,0,410104202409127552,城乡居民,开封市,2023-01-01,停保,冯**,4101****7552,P2023****8
P202300900,蒋慧,女,35,410102198910194624,城镇职工,驻马店市,2023-08-04,在保,蒋*,4101****4624,P2023****0
P202304900,陈秀兰,女,60,410202196411221632,城乡居民,开封市,2022-08-08,在保,陈**,4102****1632,P2023****0
P202300761,薛建国,男,39,410702198511192192,城乡居民,郑州市,2022-12-13,在保,薛**,4107****2192,P2023****1
P202301907,王杰,男,21,410102200301037056,城镇职工,南阳市,2022-08-02,在保,王*,4101****7056,P2023****7
P202304043,丁宇航,男,20,410502200409201408,灵活就业,鹤壁市,2021-04-11,在保,丁**,4105****1408,P2023****3
P202303824,黄慧,女,53,410402197104144960,灵活就业,许昌市,2023-05-26,停保,黄*,4104****4960,P2023****4
P202304139,韩凤英,女,66,410202195805210048,城镇职工,新乡市,2024-02-16,在保,韩**,4102****0048,P2023****9
P202303819,董国强,男,42,410105198211174656,灵活就业,商丘市,2021-05-09,在保,董**,4101****4656,P2023****9
P202304301,胡艳,女,42,410104198211202176,城镇职工,驻马店市,2020-08-03,在保,胡*,4101****2176,P2023****1
P202302594,吴欣怡,女,51,410104197307277184,城乡居民,焦作市,2024-03-17,在保,吴**,4101****7184,P2023****4
P202304165,刘玲,女,42,410502198210227712,城镇职工,安阳市,2023-08-22,在保,刘*,4105****7712,P2023****5
P202303032,许淑珍,女,38,410104198601087424,城镇职工,开封市,2020-12-11,在保,许**,4101****7424,P2023****2
P202303580,叶志强,男,30,410302199407084544,城乡居民,平顶山市,2023-08-26,在保,叶**,4103****4544,P2023****0
P202302833,贾思琪,女,78,410702194609151360,城镇职工,漯河市,2024-02-02,在保,贾**,4107****1360,P2023****3
P202303473,董淑珍,女,50,410302197407230464,城乡居民,开封市,2023-01-11,在保,董**,4103****0464,P2023****3
P202300138,黄淑珍,女,44,410202198003269696,城镇职工,信阳市,2023-11-13,停保,黄**,4102****9696,P2023****8
P202302181,韩诗涵,女,46,410702197808191936,城镇职工,焦作市,2020-08-24,在保,韩**,4107****1936,P2023****1
P202302129,何鹏,男,62,410702196203226560,城镇职工,平顶山市,2022-03-18,停保,何*,4107****6560,P2023****9
P202303178,郑桂英,女,40,410102198401129088,城镇职工,郑州市,2022-11-17,在保,郑**,4101****9088,P2023****8
P202304412,马晨曦,男,48,410702197603282880,城乡居民,南阳市,2020-10-02,在保,马**,4107****2880,P2023****2
P202304262,郑磊,男,44,410102198007204288,城乡居民,开封市,2020-05-12,在保,郑*,4101****4288,P2023****2
P202304345,徐欣怡,女,38,410104198605238272,城镇职工,安阳市,2022-01-16,停保,徐**,4101****8272,P2023****5
